Plot,Year,Tree,Browse,Height,Type
43,2008,21,1,76,Random
43,2008,22,1,89,Random
43,2008,23,1,60,Random
43,2008,24,1,80,Random
43,2008,25,1,79,Random
43,2008,26,1,91,Random
43,2008,27,1,78,Random
43,2008,28,1,96,Random
43,2008,29,1,102,Random
43,2008,30,1,50,Random
43,2008,31,1,115,Random
43,2008,32,1,76,Random
43,2008,33,1,103,Random
43,2008,34,1,77,Random
43,2008,35,1,55,Random
43,2008,36,1,117,Random
43,2008,37,1,109,Random
43,2008,38,1,58,Random
43,2008,39,1,135,Random
43,2008,40,1,98,Random
43,2008,41,1,72,Random
43,2008,42,1,145,Random
43,2008,43,1,94,Random
43,2008,44,1,90,Random
43,2008,45,1,85,Random
43,2008,46,1,100,Random
43,2008,47,1,97,Random
43,2008,48,1,118,Random
43,2008,49,1,137,Random
43,2008,50,1,130,Random
43,2008,51,1,82,Random
43,2008,52,1,106,Random
43,2008,53,1,87,Random
43,2008,54,1,91,Random
43,2008,55,1,110,Random
43,2008,56,1,32,Random
43,2008,57,0,35,Random
43,2008,58,0,67,Random
43,2008,59,0,71,Random
43,2008,60,0,105,Random
43,2008,61,0,87,Random
43,2008,62,0,66,Random
43,2008,63,0,64,Random
43,2008,64,0,64,Random
43,2008,65,0,106,Random
43,2008,66,0,40,Random
43,2008,67,0,75,Random
43,2008,68,0,75,Random
43,2008,69,0,42,Random
43,2008,70,0,55,Random
43,2008,71,0,99,Random
43,2008,72,0,91,Random
43,2008,73,0,90,Random
43,2008,74,0,45,Random
43,2008,75,0,72,Random
43,2009,1,1,87,Random
43,2009,2,1,59,Random
43,2009,3,1,96,Random
43,2009,4,1,45,Random
43,2009,5,1,49,Random
43,2009,6,1,58,Random
43,2009,7,1,29,Random
43,2009,8,1,35,Random
43,2009,9,1,44,Random
43,2009,10,1,81,Random
43,2009,11,1,75,Random
43,2009,12,1,76,Random
43,2009,13,1,100,Random
43,2009,14,1,75,Random
43,2009,15,1,102,Random
43,2009,16,1,68,Random
43,2009,17,1,70,Random
43,2009,18,1,78,Random
43,2009,19,1,71,Random
43,2009,20,1,85,Random
43,2009,21,1,95,Random
43,2009,22,1,70,Random
43,2009,23,1,73,Random
43,2009,24,1,75,Random
43,2009,25,1,79,Random
43,2009,26,1,74,Random
43,2009,27,1,96,Random
43,2009,28,1,117,Random
43,2009,29,1,116,Random
43,2009,30,1,105,Random
43,2009,31,1,101,Random
43,2009,32,1,95,Random
43,2009,33,1,130,Random
43,2009,34,1,99,Random
43,2009,35,1,85,Random
43,2009,36,0,44,Random
43,2009,37,0,63,Random
43,2009,38,0,35,Random
43,2009,39,0,30,Random
43,2009,40,0,20,Random
43,2009,41,0,40,Random
43,2009,42,0,44,Random
43,2009,43,0,111,Random
43,2009,44,0,58,Random
43,2009,45,0,84,Random
43,2009,46,0,78,Random
43,2009,47,0,137,Random
43,2009,48,0,137,Random
43,2009,49,0,119,Random
43,2009,50,0,120,Random
43,2009,51,0,90,Random
43,2009,52,0,88,Random
43,2009,53,0,120,Random
43,2011,1,1,80,Random
43,2011,2,1,125,Random
43,2011,3,1,107,Random
43,2011,4,1,162,Random
43,2011,5,1,170,Random
43,2011,6,1,157,Random
43,2011,7,1,130,Random
43,2011,8,1,110,Random
43,2011,9,1,206,Random
43,2011,10,1,137,Random
43,2011,11,1,193,Random
43,2011,12,1,135,Random
43,2011,13,1,135,Random
43,2011,14,1,193,Random
43,2011,15,1,120,Random
43,2011,16,1,245,Random
43,2011,17,1,203,Random
43,2011,18,1,160,Random
43,2011,19,1,145,Random
43,2011,20,1,227,Random
43,2011,21,1,192,Random
43,2011,22,1,210,Random
43,2011,23,1,153,Random
43,2011,24,1,283,Random
43,2011,25,1,105,Random
43,2011,26,1,133,Random
43,2011,27,1,145,Random
43,2011,28,1,204,Random
43,2011,29,1,159,Random
43,2011,30,1,145,Random
43,2011,31,1,193,Random
43,2011,32,1,139,Random
43,2011,33,1,166,Random
43,2011,34,1,75,Random
43,2011,35,1,80,Random
43,2011,36,1,110,Random
43,2011,37,1,103,Random
43,2011,38,1,105,Random
43,2011,39,1,98,Random
43,2011,40,1,167,Random
43,2011,41,1,97,Random
43,2011,42,1,105,Random
43,2011,43,0,105,Random
43,2011,44,0,108,Random
43,2011,45,0,97,Random
43,2011,46,0,169,Random
43,2011,47,0,102,Random
43,2011,48,0,255,Random
43,2011,49,0,240,Random
43,2011,50,0,147,Random
43,2011,51,0,175,Random
43,2011,52,0,130,Random
43,2011,53,0,130,Random
43,2011,54,0,175,Random
43,2011,55,0,245,Random
43,2011,56,0,145,Random
43,2011,57,0,115,Random
43,2011,58,0,125,Random
43,2011,59,0,90,Random
43,2012,1,1,91,Random
43,2012,2,1,120,Random
43,2012,3,1,79,Random
43,2012,4,1,108,Random
43,2012,5,1,85,Random
43,2012,6,1,152,Random
43,2012,7,1,100,Random
43,2012,8,1,98,Random
43,2012,9,1,105,Random
43,2012,10,1,123,Random
43,2012,11,1,180,Random
43,2012,12,1,100,Random
43,2012,13,1,145,Random
43,2012,14,1,60,Random
43,2012,15,1,144,Random
43,2012,16,1,165,Random
43,2012,17,1,130,Random
43,2012,18,1,125,Random
43,2012,19,1,105,Random
43,2012,20,1,105,Random
43,2012,21,1,94,Random
43,2012,22,1,76,Random
43,2012,23,1,102,Random
43,2012,24,0,38,Random
43,2012,25,0,46,Random
43,2012,26,0,49,Random
43,2012,27,0,124,Random
43,2012,28,0,138,Random
43,2012,29,0,130,Random
43,2012,30,0,180,Random
43,2012,31,0,190,Random
43,2012,32,0,145,Random
43,2012,33,0,61,Random
43,2012,34,0,94,Random
43,2012,35,0,225,Random
43,2012,36,0,137,Random
43,2012,37,0,140,Random
43,2012,38,0,65,Random
43,2012,39,0,235,Random
43,2012,40,0,185,Random
43,2012,41,0,202,Random
43,2012,42,0,227,Random
43,2012,43,0,169,Random
43,2012,44,0,150,Random
43,2012,45,0,123,Random
43,2012,46,0,76,Random
43,2012,47,0,205,Random
43,2012,48,0,190,Random
43,2012,49,0,135,Random
43,2012,50,0,150,Random
43,2012,51,0,130,Random
43,2012,52,0,97,Random
43,2012,53,0,205,Random
43,2012,54,0,247,Random
43,2012,55,0,205,Random
43,2012,56,0,98,Random
43,2012,57,0,200,Random
43,2012,58,0,51,Random
43,2012,59,0,123,Random
43,2013,1,1,86,Random
43,2013,2,1,132,Random
43,2013,3,1,120,Random
43,2013,4,1,141,Random
43,2013,5,1,137,Random
43,2013,6,1,103,Random
43,2013,7,1,98,Random
43,2013,8,1,62,Random
43,2013,9,1,160,Random
43,2013,10,1,150,Random
43,2013,11,1,149,Random
43,2013,12,1,75,Random
43,2013,13,1,85,Random
43,2013,14,1,118,Random
43,2013,15,1,62,Random
43,2013,16,1,96,Random
43,2013,17,1,160,Random
43,2013,18,1,117,Random
43,2013,19,1,151,Random
43,2013,20,0,124,Random
43,2013,21,0,117,Random
43,2013,22,0,62,Random
43,2013,23,0,65,Random
43,2013,24,0,225,Random
43,2013,25,0,197,Random
43,2013,26,0,73,Random
43,2013,27,0,150,Random
43,2013,28,0,152,Random
43,2013,29,0,205,Random
43,2013,30,0,232,Random
43,2013,31,0,203,Random
43,2013,32,0,157,Random
43,2013,33,0,247,Random
43,2013,34,0,181,Random
43,2013,35,0,77,Random
43,2013,36,0,163,Random
43,2013,37,0,210,Random
43,2013,38,0,214,Random
43,2013,39,0,220,Random
43,2013,40,0,103,Random
43,2013,41,0,215,Random
43,2013,42,0,262,Random
43,2013,43,0,193,Random
43,2013,44,0,205,Random
43,2013,45,0,147,Random
43,2013,46,0,227,Random
43,2013,47,0,239,Random
43,2013,48,0,174,Random
43,2013,49,0,90,Random
43,2013,50,0,168,Random
43,2013,51,0,214,Random
43,2013,52,0,95,Random
43,2013,53,0,125,Random
43,2013,54,0,85,Random
43,2013,55,0,172,Random
43,2013,56,0,145,Random
43,2013,57,0,163,Random
43,2013,58,0,178,Random
43,2013,59,0,210,Random
43,2014,1,1,103,Random
43,2014,2,1,147,Random
43,2014,3,1,129,Random
43,2014,4,1,245,Random
43,2014,5,1,220,Random
43,2014,6,1,145,Random
43,2014,7,1,110,Random
43,2014,8,1,185,Random
43,2014,9,1,204,Random
43,2014,10,1,203,Random
43,2014,11,1,125,Random
43,2014,12,1,178,Random
43,2014,13,1,170,Random
43,2014,14,1,90,Random
43,2014,15,1,235,Random
43,2014,16,1,257,Random
43,2014,17,1,120,Random
43,2014,18,1,135,Random
43,2014,19,1,140,Random
43,2014,20,1,155,Random
43,2014,21,1,142,Random
43,2014,22,1,110,Random
43,2014,23,1,172,Random
43,2014,24,1,112,Random
43,2014,25,1,105,Random
43,2014,26,1,107,Random
43,2014,27,1,97,Random
43,2014,28,1,170,Random
43,2014,29,1,85,Random
43,2014,30,1,95,Random
43,2014,31,1,151,Random
43,2014,32,0,220,Random
43,2014,33,0,170,Random
43,2014,34,0,209,Random
43,2014,35,0,153,Random
43,2014,36,0,219,Random
43,2014,37,0,225,Random
43,2014,38,0,105,Random
43,2014,39,0,165,Random
43,2014,40,0,175,Random
43,2014,41,0,205,Random
43,2014,42,0,272,Random
43,2014,43,0,167,Random
43,2014,44,0,230,Random
43,2014,45,0,310,Random
43,2014,46,0,110,Random
43,2014,47,0,180,Random
43,2014,48,0,263,Random
43,2014,49,0,107,Random
43,2014,50,0,107,Random
43,2014,51,0,110,Random
43,2014,52,0,207,Random
43,2014,53,0,95,Random
44,2007,1,1,44,Random
44,2007,2,1,38,Random
44,2007,3,1,17,Random
44,2007,4,1,19,Random
44,2007,5,1,42,Random
44,2007,6,1,33,Random
44,2007,7,1,39,Random
44,2007,8,1,17,Random
44,2008,1,1,45,Random
44,2008,2,1,62,Random
44,2008,3,0,26,Random
44,2008,4,0,65,Random
44,2010,1,1,57,Random
44,2010,2,1,67,Random
44,2010,3,1,41,Random
44,2011,1,1,66,Random
44,2011,2,1,81,Random
44,2011,3,1,50,Random
44,2011,4,0,42,Random
44,2012,1,1,35,Random
44,2012,2,1,62,Random
44,2012,3,0,48,Random
44,2012,4,0,23,Random
44,2012,5,0,58,Random
44,2012,6,0,25,Random
44,2012,7,0,38,Random
44,2012,8,0,32,Random
44,2012,9,0,43,Random
44,2013,1,1,62,Random
44,2013,2,1,73,Random
44,2013,3,0,53,Random
44,2013,4,0,28,Random
44,2013,5,0,62,Random
44,2016,1,1,38,Random
44,2016,2,1,27,Random
44,2016,3,1,46,Random
44,2016,4,0,52,Random
44,2017,1,1,39,Random
44,2017,2,1,15,Random
44,2017,3,1,43,Random
44,2017,4,1,115,Random
44,2017,5,1,27,Random
44,2017,6,1,44,Random
44,2017,7,1,21,Random
44,2017,8,1,43,Random
44,2017,9,0,27,Random
44,2017,10,0,15,Random
44,2017,11,0,24,Random
44,2017,12,0,75,Random
44,2017,13,0,26,Random
44,2017,14,0,35,Random
44,2017,15,0,33,Random
44,2017,16,0,84,Random
45,2007,1,1,55,Random
45,2007,2,1,47,Random
45,2007,3,1,35,Random
45,2007,4,1,41,Random
45,2007,5,1,38,Random
45,2007,6,1,33,Random
45,2007,7,1,41,Random
45,2007,8,1,47,Random
45,2007,9,1,55,Random
45,2007,10,1,40,Random
45,2007,11,1,50,Random
45,2007,12,1,30,Random
45,2007,13,1,48,Random
45,2007,14,1,52,Random
45,2007,15,1,62,Random
45,2007,16,1,47,Random
45,2007,17,1,36,Random
45,2007,18,1,50,Random
45,2007,19,1,37,Random
45,2007,20,1,37,Random
45,2007,21,1,37,Random
45,2007,22,1,35,Random
45,2007,23,0,50,Random
45,2008,1,1,43,Random
45,2008,2,1,40,Random
45,2008,3,1,50,Random
45,2008,4,1,41,Random
45,2008,5,1,55,Random
45,2008,6,1,47,Random
45,2008,7,1,28,Random
45,2008,8,1,38,Random
45,2008,9,1,64,Random
45,2008,10,1,69,Random
45,2008,11,1,31,Random
45,2008,12,1,40,Random
45,2008,13,1,40,Random
45,2008,14,1,37,Random
45,2008,15,1,43,Random
45,2008,16,1,45,Random
45,2008,17,1,50,Random
45,2008,18,1,25,Random
45,2008,19,1,26,Random
45,2008,20,1,53,Random
45,2008,21,1,40,Random
45,2008,22,1,48,Random
45,2008,23,1,41,Random
45,2008,24,1,55,Random
45,2008,25,1,55,Random
45,2008,26,1,51,Random
45,2008,27,1,41,Random
45,2008,28,1,67,Random
45,2008,29,1,65,Random
45,2008,30,1,66,Random
45,2008,31,1,56,Random
45,2008,32,1,74,Random
45,2008,33,0,32,Random
45,2008,34,0,60,Random
45,2008,35,0,45,Random
45,2008,36,0,66,Random
45,2008,37,0,55,Random
45,2008,38,0,72,Random
45,2008,39,0,46,Random
45,2008,40,0,40,Random
45,2008,41,0,56,Random
45,2008,42,0,63,Random
45,2008,43,0,58,Random
45,2008,44,0,80,Random
45,2008,45,0,60,Random
45,2008,46,0,71,Random
45,2008,47,0,43,Random
45,2008,48,0,45,Random
45,2008,49,0,83,Random
45,2008,50,0,75,Random
45,2008,51,0,55,Random
45,2008,52,0,59,Random
45,2008,53,0,68,Random
45,2009,1,1,68,Random
45,2009,2,1,76,Random
45,2009,3,1,50,Random
45,2009,4,1,48,Random
45,2009,5,1,61,Random
45,2009,6,1,86,Random
45,2009,7,1,64,Random
45,2009,8,1,73,Random
45,2009,9,1,39,Random
45,2009,10,0,40,Random
45,2009,11,0,72,Random
45,2009,12,0,38,Random
45,2009,13,0,54,Random
45,2009,14,0,54,Random
45,2009,15,0,45,Random
45,2009,16,0,48,Random
45,2009,17,0,49,Random
45,2009,18,0,38,Random
45,2009,19,0,46,Random
45,2009,20,0,42,Random
45,2009,21,0,54,Random
45,2009,22,0,74,Random
45,2009,23,0,71,Random
45,2009,24,0,59,Random
45,2009,25,0,74,Random
45,2009,26,0,63,Random
45,2009,27,0,46,Random
45,2009,28,0,59,Random
45,2009,29,0,50,Random
45,2009,30,0,79,Random
45,2009,31,0,44,Random
45,2009,32,0,86,Random
45,2009,33,0,43,Random
45,2009,34,0,94,Random
45,2009,35,0,74,Random
45,2009,36,0,58,Random
45,2009,37,0,71,Random
45,2009,38,0,40,Random
45,2009,39,0,31,Random
45,2009,40,0,46,Random
45,2010,1,1,84,Random
45,2010,2,1,62,Random
45,2010,3,1,56,Random
45,2010,4,1,66,Random
45,2010,5,1,76,Random
45,2010,6,1,74,Random
45,2010,7,1,84,Random
45,2010,8,1,33,Random
45,2010,9,1,40,Random
45,2010,10,1,54,Random
45,2010,11,1,37,Random
45,2010,12,1,64,Random
45,2010,13,1,33,Random
45,2010,14,1,50,Random
45,2010,15,1,64,Random
45,2010,16,1,36,Random
45,2010,17,1,65,Random
45,2010,18,1,77,Random
45,2010,19,1,27,Random
45,2010,20,1,64,Random
45,2010,21,1,47,Random
45,2010,22,1,38,Random
45,2010,23,1,66,Random
45,2010,24,1,73,Random
45,2010,25,1,37,Random
45,2010,26,1,65,Random
45,2010,27,1,66,Random
45,2010,28,1,67,Random
45,2010,29,1,52,Random
45,2010,30,1,50,Random
45,2010,31,1,48,Random
45,2010,32,1,49,Random
45,2010,33,1,33,Random
45,2010,34,1,56,Random
45,2010,35,1,46,Random
45,2010,36,1,47,Random
45,2010,37,1,45,Random
45,2010,38,1,45,Random
45,2010,39,1,64,Random
45,2010,40,1,50,Random
45,2010,41,1,44,Random
45,2010,42,1,28,Random
45,2010,43,1,27,Random
45,2010,44,1,73,Random
45,2010,45,0,52,Random
45,2010,46,0,53,Random
45,2010,47,0,41,Random
45,2010,48,0,57,Random
45,2010,49,0,55,Random
45,2010,50,0,45,Random
45,2010,51,0,27,Random
45,2011,1,1,29,Random
45,2011,2,1,50,Random
45,2011,3,1,50,Random
45,2011,4,1,62,Random
45,2011,5,1,52,Random
45,2011,6,1,15,Random
45,2011,7,1,45,Random
45,2011,8,1,49,Random
45,2011,9,1,75,Random
45,2011,10,1,50,Random
45,2011,11,1,33,Random
45,2011,12,1,63,Random
45,2011,13,1,78,Random
45,2011,14,1,108,Random
45,2011,15,1,80,Random
45,2011,16,0,45,Random
45,2011,17,0,42,Random
45,2011,18,0,39,Random
45,2011,19,0,46,Random
45,2011,20,0,45,Random
45,2011,21,0,60,Random
45,2011,22,0,67,Random
45,2011,23,0,44,Random
45,2011,24,0,47,Random
45,2011,25,0,50,Random
45,2011,26,0,60,Random
45,2011,27,0,60,Random
45,2011,28,0,70,Random
45,2011,29,0,55,Random
45,2011,30,0,72,Random
45,2011,31,0,62,Random
45,2011,32,0,75,Random
45,2011,33,0,66,Random
45,2011,34,0,65,Random
45,2011,35,0,51,Random
45,2011,36,0,63,Random
45,2011,37,0,55,Random
45,2011,38,0,60,Random
45,2011,39,0,63,Random
45,2011,40,0,77,Random
45,2011,41,0,58,Random
45,2011,42,0,65,Random
45,2011,43,0,83,Random
45,2011,44,0,90,Random
45,2011,45,0,72,Random
45,2011,46,0,86,Random
45,2011,47,0,58,Random
45,2011,48,0,76,Random
45,2012,1,1,48,Random
45,2012,2,1,32,Random
45,2012,3,1,50,Random
45,2012,4,1,44,Random
45,2012,5,1,58,Random
45,2012,6,1,68,Random
45,2012,7,1,45,Random
45,2012,8,1,74,Random
45,2012,9,1,61,Random
45,2012,10,1,57,Random
45,2012,11,1,65,Random
45,2012,12,1,55,Random
45,2012,13,1,52,Random
